Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3229,Data Analytics Course,121,"3,122",238,29,6,0.05,"1,796",7/11/2024,Hydrabad,mobile,learn data analytics
A3230,Data Analytics Course,124,"3,924",189,24,6,0.041,"1,472",11/4/2024,Hydrabad,tablet,data anaytics training
A3231,Data Analytics Course,108,"4,126",219,22,3,0.028,"1,275",11/29/2024,Hydrabad,mobile,data analytics course
A3232,Data Analytics Course,192,3499,$237.83,20,10,0.043,,11/12/2024,,tablet,analytics for data
A3233,Data Analytics Course,178,"3,708",193,20,10,0.056,"1,292",16/11/2024,Hydrabad,tablet,data analitics online
A3234,Data Analytics Course,191,3302,$207.75,18,9,0.047,,26/11/2024,,MOBILE,learn data analytics
A3235,Data Analytics Course,147,3131,$242.53,10,4,,"$1,231",11/18/2024,,desktop,data analytics course
A3236,Data Analytics Course,88,"5,145",243,16,10,0.043,"1,963",11/14/2024,Hydrabad,tablet,analytics for data
A3237,Data Analytics Course,92,5241,$223.48,23,9,,"$1,050",11/18/2024,,DESKTOP,data analitics online
A3238,Data Analytics Course,148,"4,149",223,30,6,0.041,"1,318",11/8/2024,Hydrabad,tablet,data analytics course
A3239,Data Analytics Course,127,3791,$231.06,11,6,,"$1,351",3/11/2024,,desktop,online data analytic
A3240,Data Analytics Course,156,"4,375",249,26,6,0.038,"1,663",15/11/2024,Hydrabad,tablet,data analytics course
A3241,Data Analytics Course,176,"3,753",202,11,4,0.023,"1,070",11/7/2024,Hydrabad,mobile,data anaytics training
A3242,Data Analytics Course,145,"4,275",185,25,7,0.036,"1,574",9/11/2024,Hydrabad,desktop,data anaytics training
A3243,Data Analytics Course,136,"4,332",235,19,6,0.043,"1,162",11/18/2024,Hydrabad,desktop,learn data analytics
A3244,Data Analytics Course,150,4001,$219.10,25,6,,"$1,365",11/9/2024,,TABLET,online data analytic
A3245,Data Analytics Course,145,"4,436",191,13,10,0.069,"1,502",11/21/2024,Hydrabad,tablet,data analytics course
A3246,Data Analytics Course,165,5661,,28,6,0.036,"$1,848",11/2/2024,,DESKTOP,data analitics online
A3247,Data Analytics Course,183,"5,746",248,14,5,0.053,"1,012",25/11/2024,Hydrabad,tablet,data analytics course
A3248,Data Analytics Course,176,"3,906",214,29,4,0.037,"1,382",25/11/2024,Hydrabad,tablet,online data analytic
A3249,Data Analytics Course,164,5127,$194.76,20,5,,,11/12/2024,,tablet,analytics for data
A3250,Data Analytics Course,,4093,$230.81,15,6,,"$1,713",2/11/2024,,DESKTOP,data analytics course
A3251,Data Analytics Course,95,4933,$220.04,15,3,,"$1,366",11/4/2024,,mobile,data anaytics training
A3252,Data Analytics Course,83,5180,$209.62,30,4,,"$1,972",11/13/2024,,DESKTOP,analytics for data
A3253,Data Analytics Course,91,"4,988",217,10,10,0.11,"1,508",29/11/2024,Hydrabad,mobile,learn data analytics
A3254,Data Analytics Course,107,"5,510",216,14,8,0.075,"1,857",19/11/2024,Hydrabad,mobile,online data analytic
A3255,Data Analytics Course,83,3187,,25,10,0.034,"$1,571",11/7/2024,,Mobile,learn data analytics
A3256,Data Analytics Course,166,"3,788",239,18,8,0.048,"1,657",6/11/2024,Hydrabad,mobile,learn data analytics
A3257,Data Analytics Course,182,4575,$233.74,24,10,,"$1,844",11/13/2024,,MOBILE,learn data analytics
A3258,Data Analytics Course,188,"4,382",250,12,9,0.049,"1,746",13/11/2024,Hydrabad,desktop,analytics for data
A3259,Data Analytics Course,107,4605,$230.74,17,7,,"$1,590",11/18/2024,,TABLET,online data analytic
A3260,Data Analytics Course,169,"4,857",195,18,7,0.041,"1,391",11/22/2024,Hydrabad,mobile,data analitics online
A3261,Data Analytics Course,165,"3,150",190,18,3,0.018,"1,129",11/18/2024,Hydrabad,desktop,data anaytics training
A3262,Data Analytics Course,137,"4,630",201,10,4,0.029,"1,680",27/11/2024,Hydrabad,tablet,learn data analytics
A3263,Data Analytics Course,135,"3,712",207,14,3,0.048,"1,788",11/21/2024,Hydrabad,tablet,data anaytics training
A3264,Data Analytics Course,130,5739,,23,8,0.062,,30/11/2024,,mobile,data analitics online
A3265,Data Analytics Course,193,,$230.95,26,8,0.041,"$1,055",11/11/2024,,Desktop,data analitics online
A3266,Data Analytics Course,122,"4,556",244,26,4,0.052,"1,164",11/24/2024,Hydrabad,mobile,online data analytic
A3267,Data Analytics Course,167,5824,$204.18,,,,"$1,452",11/9/2024,,Mobile,data analytics course
A3268,Data Analytics Course,145,"5,765",241,18,6,0.041,"1,056",19/11/2024,Hydrabad,desktop,data anaytics training
A3269,Data Analytics Course,80,"5,653",228,19,8,0.1,"1,795",11/13/2024,Hydrabad,tablet,analytics for data
A3270,Data Analytics Course,,4379,$238.75,24,8,,,11/10/2024,,mobile,data anaytics training
A3271,Data Analytics Course,141,5612,$224.45,19,5,,"$1,150",16/11/2024,,Mobile,online data analytic
A3272,Data Analytics Course,180,3102,$198.37,19,3,,,11/29/2024,,Mobile,online data analytic
A3273,Data Analytics Course,196,"5,812",247,22,9,0.046,"1,715",11/14/2024,Hydrabad,mobile,online data analytic
A3274,Data Analytics Course,168,"4,904",219,22,5,0.03,"1,541",15/11/2024,Hydrabad,tablet,online data analytic
A3275,Data Analytics Course,,4562,$183.58,17,9,,"$1,668",30/11/2024,,desktop,data analytics course
A3276,Data Analytics Course,178,4708,$237.77,14,10,,"$1,449",21/11/2024,,MOBILE,learn data analytics
A3277,Data Analytics Course,93,"3,945",190,27,3,0.032,"1,560",11/18/2024,Hydrabad,tablet,learn data analytics
A3278,Data Analytics Course,138,"5,863",201,30,10,0.072,"1,898",11/18/2024,Hydrabad,desktop,analytics for data
A3279,Data Analytics Course,143,"4,470",214,14,8,0.056,"1,353",11/22/2024,Hydrabad,mobile,data analytics course
A3280,Data Analytics Course,,5800,,22,9,,"$1,369",11/14/2024,,TABLET,data analytics course
A3281,Data Analytics Course,147,"4,041",229,16,10,0.055,"1,558",27/11/2024,Hydrabad,desktop,analytics for data
A3282,Data Analytics Course,101,"3,449",188,16,10,0.099,"1,318",11/8/2024,Hydrabad,desktop,online data analytic
A3283,Data Analytics Course,195,"4,195",232,13,10,0.034,"1,834",11/25/2024,Hydrabad,desktop,learn data analytics
A3284,Data Analytics Course,142,"5,365",238,17,10,0.07,"1,548",11/27/2024,Hydrabad,tablet,data analitics online
A3285,Data Analytics Course,139,"3,854",235,10,3,0.022,"1,802",11/18/2024,Hydrabad,tablet,learn data analytics
A3286,Data Analytics Course,84,5597,$244.39,22,10,,"$1,685",11/3/2024,,TABLET,data anaytics training
A3287,Data Analytics Course,103,"5,488",237,21,7,0.049,"1,874",11/22/2024,Hydrabad,tablet,analytics for data
A3288,Data Analytics Course,108,"3,676",203,29,8,0.074,"1,369",1/11/2024,Hydrabad,mobile,data analitics online
A3289,Data Analytics Course,171,4307,$220.89,,8,0.038,"$1,187",11/1/2024,,tablet,data analitics online
A3290,Data Analytics Course,80,"4,204",227,14,3,0.037,"1,434",21/11/2024,Hydrabad,tablet,data analytics course
A3291,Data Analytics Course,169,"3,589",238,15,3,0.018,"1,754",11/21/2024,Hydrabad,mobile,analytics for data
A3292,Data Analytics Course,,3048,$189.48,22,7,,"$1,740",11/18/2024,,MOBILE,analytics for data
A3293,Data Analytics Course,92,"4,631",233,19,10,0.109,"1,521",27/11/2024,Hydrabad,mobile,learn data analytics
A3294,Data Analytics Course,189,5624,$248.03,23,7,0.037,,11/10/2024,,TABLET,analytics for data
A3295,Data Analytics Course,124,5931,$214.41,21,3,,"$1,906",11/5/2024,,tablet,online data analytic
A3296,Data Analytics Course,138,"5,891",247,14,7,0.051,"1,138",11/14/2024,Hydrabad,desktop,online data analytic
A3297,Data Analytics Course,186,"5,774",236,15,6,0.032,"1,288",12/11/2024,Hydrabad,mobile,learn data analytics
A3298,Data Analytics Course,100,"4,869",234,21,7,0.07,"1,890",1/11/2024,Hydrabad,tablet,data analitics online
A3299,Data Analytics Course,151,"5,403",181,22,3,0.046,"1,610",11/29/2024,Hydrabad,tablet,data analitics online
A3300,Data Analytics Course,176,4577,$207.98,23,,,"$1,396",11/29/2024,,Tablet,data anaytics training
A3301,Data Analytics Course,,3978,$230.19,23,9,,"$1,792",19/11/2024,,desktop,analytics for data
A3302,Data Analytics Course,141,"4,483",240,25,4,0.028,"1,516",14/11/2024,Hydrabad,tablet,analytics for data
A3303,Data Analytics Course,117,5754,$228.80,,3,0.026,,14/11/2024,,mobile,data analitics online
A3304,Data Analytics Course,131,"5,528",182,27,6,0.046,"1,168",11/3/2024,Hydrabad,desktop,analytics for data
A3305,Data Analytics Course,173,"3,639",226,10,4,0.023,"1,804",27/11/2024,Hydrabad,tablet,data analitics online
A3306,Data Analytics Course,195,"4,067",221,20,8,0.041,"1,767",8/11/2024,Hydrabad,desktop,data analytics course
A3307,Data Analytics Course,126,"3,931",212,20,9,0.058,"1,537",9/11/2024,Hydrabad,desktop,learn data analytics
A3308,Data Analytics Course,119,3602,$191.83,26,3,,"$1,052",11/10/2024,,tablet,analytics for data
A3309,Data Analytics Course,141,"5,663",238,16,3,0.045,"1,269",11/18/2024,Hydrabad,tablet,data analytics course
A3310,Data Analytics Course,182,4021,,24,7,0.038,"$1,444",30/11/2024,,TABLET,online data analytic
A3311,Data Analytics Course,192,"4,551",224,22,10,0.052,"1,231",19/11/2024,Hydrabad,desktop,data anaytics training
A3312,Data Analytics Course,,5123,$231.93,18,9,,"$1,031",11/18/2024,,desktop,analytics for data
A3313,Data Analytics Course,160,"3,816",208,27,9,0.056,"1,884",11/3/2024,Hydrabad,mobile,analytics for data
A3314,Data Analytics Course,140,"3,154",213,21,4,0.029,"1,024",11/14/2024,Hydrabad,tablet,learn data analytics
A3315,Data Analytics Course,134,"3,700",227,28,7,0.056,"1,836",11/4/2024,Hydrabad,tablet,data analitics online
A3316,Data Analytics Course,92,3963,$219.39,22,10,,"$1,834",26/11/2024,,MOBILE,online data analytic
A3317,Data Analytics Course,163,"3,978",233,25,9,0.046,"1,380",11/8/2024,Hydrabad,desktop,data analitics online
A3318,Data Analytics Course,155,"5,105",239,20,5,0.032,"1,009",11/5/2024,Hydrabad,mobile,analytics for data
A3319,Data Analytics Course,194,"3,559",206,15,9,0.046,"1,765",3/11/2024,Hydrabad,desktop,online data analytic
A3320,Data Analytics Course,165,"3,005",239,23,6,0.036,"1,989",11/27/2024,Hydrabad,tablet,learn data analytics
A3321,Data Analytics Course,135,"4,740",236,24,4,0.03,"1,715",11/7/2024,Hydrabad,desktop,analytics for data
A3322,Data Analytics Course,87,4379,$209.25,29,10,,"$1,348",11/5/2024,,DESKTOP,learn data analytics
A3323,Data Analytics Course,164,4151,$219.97,30,9,0.055,,25/11/2024,,DESKTOP,online data analytic
A3324,Data Analytics Course,,3185,$217.33,21,3,,,15/11/2024,,Mobile,data anaytics training
A3325,Data Analytics Course,84,"5,652",192,30,8,0.095,"1,729",11/13/2024,Hydrabad,mobile,data analitics online
A3326,Data Analytics Course,158,4819,$185.34,17,9,,"$1,066",24/11/2024,,MOBILE,data anaytics training
A3327,Data Analytics Course,90,"4,472",237,28,10,0.059,"1,629",13/11/2024,Hydrabad,mobile,learn data analytics
A3328,Data Analytics Course,197,"3,186",194,19,6,0.03,"1,857",11/14/2024,Hydrabad,tablet,data analytics course
A3329,Data Analytics Course,133,"4,241",197,25,9,0.068,"1,325",11/26/2024,Hydrabad,tablet,data anaytics training
A3330,Data Analytics Course,149,"5,035",235,28,5,0.034,"1,304",11/4/2024,Hydrabad,desktop,online data analytic
A3331,Data Analytics Course,197,"5,686",240,27,9,0.056,"1,462",11/17/2024,Hydrabad,desktop,data analitics online
A3332,Data Analytics Course,157,4062,$223.72,24,8,0.051,,11/25/2024,,TABLET,data analitics online
A3333,Data Analytics Course,102,"3,113",203,22,7,0.069,"1,997",11/6/2024,Hydrabad,desktop,online data analytic
A3334,Data Analytics Course,175,"3,958",194,23,8,0.046,"1,064",11/4/2024,Hydrabad,mobile,data analytics course
A3335,Data Analytics Course,101,3317,,23,4,0.04,"$1,716",11/10/2024,,Desktop,data analytics course
A3336,Data Analytics Course,127,"4,226",184,10,9,0.071,"1,427",11/8/2024,Hydrabad,desktop,data analytics course
A3337,Data Analytics Course,148,3469,$212.07,14,9,,"$1,898",30/11/2024,,tablet,data analitics online
A3338,Data Analytics Course,181,"3,859",246,22,9,0.056,"1,769",1/11/2024,Hydrabad,mobile,online data analytic
A3339,Data Analytics Course,140,"3,389",183,28,6,0.043,"1,385",11/8/2024,Hydrabad,mobile,online data analytic
A3340,Data Analytics Course,146,5075,,13,9,0.056,"$1,353",11/26/2024,,tablet,analytics for data
A3341,Data Analytics Course,148,"3,269",192,18,9,0.061,"1,396",10/11/2024,Hydrabad,mobile,learn data analytics
A3342,Data Analytics Course,101,"4,814",191,17,7,0.069,"1,112",20/11/2024,Hydrabad,desktop,learn data analytics
A3343,Data Analytics Course,179,"5,145",223,29,9,0.05,"1,002",11/8/2024,Hydrabad,mobile,data anaytics training
A3344,Data Analytics Course,151,"4,107",184,21,10,0.066,"1,872",11/11/2024,Hydrabad,desktop,data analytics course
A3345,Data Analytics Course,195,"3,221",185,19,10,0.042,"1,905",11/26/2024,Hydrabad,tablet,data analytics course
A3346,Data Analytics Course,169,4846,$230.53,15,8,,"$1,103",4/11/2024,,Mobile,data anaytics training
A3347,Data Analytics Course,161,"3,160",230,17,3,0.019,"1,817",11/1/2024,Hydrabad,mobile,data anaytics training
A3348,Data Analytics Course,156,5095,$214.32,30,9,,"$1,444",27/11/2024,,mobile,data analitics online
A3349,Data Analytics Course,148,3957,,20,10,0.068,"$1,288",10/11/2024,,tablet,data analitics online
A3350,Data Analytics Course,126,"4,920",182,27,5,0.04,"1,933",4/11/2024,Hydrabad,tablet,data analitics online
A3351,Data Analytics Course,189,3588,$191.74,22,9,,"$1,893",25/11/2024,,desktop,data analytics course
A3352,Data Analytics Course,119,4927,$223.35,16,3,,"$1,377",14/11/2024,,MOBILE,data anaytics training
A3353,Data Analytics Course,,,$200.54,30,5,0.032,,11/1/2024,,desktop,analytics for data
A3354,Data Analytics Course,127,"5,742",234,13,4,0.031,"1,743",11/12/2024,Hydrabad,tablet,data analytics course
A3355,Data Analytics Course,106,"4,474",181,17,10,0.094,"1,189",11/20/2024,Hydrabad,tablet,analytics for data
A3356,Data Analytics Course,119,4322,$183.00,24,5,,"$1,108",11/6/2024,,mobile,data analitics online
A3357,Data Analytics Course,81,"4,144",180,18,3,0.037,"1,648",11/20/2024,Hydrabad,mobile,data analitics online
A3358,Data Analytics Course,152,"5,007",209,19,10,0.066,"1,628",11/24/2024,Hydrabad,mobile,online data analytic
A3359,Data Analytics Course,153,"5,388",220,16,4,0.026,"1,602",11/11/2024,Hydrabad,tablet,data analytics course
A3360,Data Analytics Course,120,"4,229",244,20,9,0.075,"1,380",11/12/2024,Hydrabad,desktop,data analytics course
A3361,Data Analytics Course,167,"5,140",228,28,9,0.051,"1,056",8/11/2024,Hydrabad,mobile,data analitics online
A3362,Data Analytics Course,116,"5,001",187,17,5,0.043,"1,340",11/7/2024,Hydrabad,desktop,analytics for data
A3363,Data Analytics Course,93,"3,802",216,22,7,0.034,"1,513",11/23/2024,Hydrabad,mobile,online data analytic
A3364,Data Analytics Course,159,"5,584",249,18,8,0.05,"1,176",11/9/2024,Hydrabad,desktop,analytics for data
A3365,Data Analytics Course,146,"5,105",225,12,7,0.038,"1,440",11/5/2024,Hydrabad,mobile,analytics for data
A3366,Data Analytics Course,136,"5,714",190,19,8,0.059,"1,694",11/30/2024,Hydrabad,desktop,data anaytics training
A3367,Data Analytics Course,159,"5,025",209,16,4,0.051,"1,779",11/21/2024,Hydrabad,mobile,online data analytic
A3368,Data Analytics Course,83,"3,781",221,11,4,0.048,"1,866",15/11/2024,Hydrabad,mobile,data anaytics training
A3369,Data Analytics Course,136,"3,318",216,20,8,0.032,"1,712",11/21/2024,Hydrabad,tablet,data analitics online
A3370,Data Analytics Course,136,"3,939",214,16,6,0.044,"1,708",21/11/2024,Hydrabad,tablet,online data analytic
A3371,Data Analytics Course,166,"3,546",222,10,3,0.018,"1,796",11/12/2024,Hydrabad,desktop,learn data analytics
A3372,Data Analytics Course,192,5845,$247.56,28,3,,"$1,542",19/11/2024,,Desktop,analytics for data
A3373,Data Analytics Course,,3580,$223.48,21,6,,"$1,555",11/27/2024,,TABLET,data analytics course
A3374,Data Analytics Course,108,"4,019",200,25,8,0.059,"1,657",2/11/2024,Hydrabad,tablet,learn data analytics
A3375,Data Analytics Course,175,"3,345",185,23,9,0.051,"1,193",20/11/2024,Hydrabad,desktop,data analitics online
A3376,Data Analytics Course,80,"4,413",245,10,5,0.062,"1,650",11/3/2024,Hydrabad,mobile,data analytics course
A3377,Data Analytics Course,192,"4,969",234,30,5,0.026,"1,627",17/11/2024,Hydrabad,tablet,data analytics course
A3378,Data Analytics Course,85,"5,083",181,13,3,0.05,"1,048",11/11/2024,Hydrabad,mobile,data analytics course
A3379,Data Analytics Course,91,"4,176",217,20,8,0.088,"1,502",9/11/2024,Hydrabad,mobile,data analytics course
A3380,Data Analytics Course,94,"5,389",221,11,10,0.106,"1,670",27/11/2024,Hydrabad,mobile,data anaytics training
A3381,Data Analytics Course,119,4653,$224.68,,4,,"$1,773",14/11/2024,,tablet,learn data analytics
A3382,Data Analytics Course,198,"3,926",195,25,7,0.035,"1,060",11/12/2024,Hydrabad,desktop,data analitics online
A3383,Data Analytics Course,87,"4,154",233,13,3,0.034,"1,099",11/10/2024,Hydrabad,desktop,online data analytic
A3384,Data Analytics Course,101,"3,286",197,12,9,0.089,"1,034",11/2/2024,Hydrabad,tablet,analytics for data
A3385,Data Analytics Course,142,"4,593",231,20,5,0.035,"1,537",11/22/2024,Hydrabad,mobile,data analytics course
A3386,Data Analytics Course,111,5689,$195.94,12,4,,"$1,377",11/14/2024,,desktop,analytics for data
A3387,Data Analytics Course,152,"5,040",239,30,9,0.04,"1,795",15/11/2024,Hydrabad,desktop,data analytics course
A3388,Data Analytics Course,89,"3,623",218,22,6,0.067,"1,311",11/1/2024,Hydrabad,mobile,learn data analytics
A3389,Data Analytics Course,115,"3,999",217,16,6,0.031,"1,777",11/5/2024,Hydrabad,mobile,data analytics course
A3390,Data Analytics Course,131,4320,$223.08,30,7,0.058,,11/4/2024,,mobile,analytics for data
A3391,Data Analytics Course,153,"4,027",182,10,5,0.033,"1,332",11/28/2024,Hydrabad,tablet,learn data analytics
A3392,Data Analytics Course,108,,$208.90,10,,,"$1,313",11/29/2024,,desktop,learn data analytics
A3393,Data Analytics Course,172,"5,712",204,28,7,0.034,"1,407",21/11/2024,Hydrabad,tablet,analytics for data
A3394,Data Analytics Course,118,"5,514",238,27,9,0.076,"1,401",27/11/2024,Hydrabad,mobile,analytics for data
A3395,Data Analytics Course,90,"3,776",187,19,4,0.04,"1,053",15/11/2024,Hydrabad,tablet,learn data analytics
A3396,Data Analytics Course,97,3370,$236.35,20,7,0.072,,11/4/2024,,Mobile,data analytics course
A3397,Data Analytics Course,149,"3,814",213,13,7,0.047,"1,057",11/6/2024,Hydrabad,mobile,analytics for data
A3398,Data Analytics Course,137,"5,434",183,10,7,0.051,"1,852",11/29/2024,Hydrabad,desktop,online data analytic
A3399,Data Analytics Course,172,"4,079",183,20,8,0.047,"1,988",11/28/2024,Hydrabad,desktop,data analytics course
A3400,Data Analytics Course,116,"4,252",180,18,8,0.069,"1,568",17/11/2024,Hydrabad,desktop,online data analytic
A3401,Data Analytics Course,187,4793,$186.41,30,9,,"$1,120",11/3/2024,,DESKTOP,data analytics course
A3402,Data Analytics Course,126,4140,$193.49,19,,,"$1,340",19/11/2024,,TABLET,data analytics course
